"education","male","white","experience","region","north","northeast","south","centerwest","log_wage_homo","wage_homo","log_wage_hetero","wage_hetero"
4,1,1,19,"CenterWest",0,0,0,1,7.63608238512389,2071.61212008488,9.31292165579778,11080.27362948
15,1,1,23,"Northeast",0,1,0,0,9.89814156155831,19893.3654680309,8.04172475760662,3107.96906349209
13,0,0,0,"Northeast",0,1,0,0,8.30190709184331,4031.55361010749,9.27176643828855,10633.5187609703
14,1,0,20,"Southeast",0,0,0,0,9.35000089769229,11498.8337675596,9.06761716391403,8669.94012639575
7,1,0,7,"CenterWest",0,0,0,1,8.08043827953029,3230.64885366616,8.90909445205343,7398.95795254863
10,1,0,6,"Southeast",0,0,0,0,9.03848293923719,8420.99220390242,8.14039848435745,3430.28451039639
13,1,0,41,"Southeast",0,0,0,0,9.46354397284023,12881.4551767792,10.0190749698524,22450.6527810003
13,0,0,0,"Southeast",0,0,0,0,8.42989122269995,4582.00164808388,8.41305197980041,4505.49021462923
11,1,1,6,"Southeast",0,0,0,0,9.6624262432392,15715.8689693526,8.34061877679872,4190.68203617174
10,0,0,0,"Southeast",0,0,0,0,7.85455311949036,2577.44304715627,8.6193078968429,5537.55250953463
5,0,0,26,"South",0,0,1,0,8.04426371807893,3115.87010005881,8.72591304829506,6160.49892949207
11,0,0,6,"Southeast",0,0,0,0,8.47399520375528,4788.60877102455,8.49193165176979,4875.27431586455
9,1,0,13,"Northeast",0,1,0,0,8.09624655258615,3282.12564043712,7.23593583845607,1388.43964559001
7,1,1,20,"CenterWest",0,0,0,1,8.86362931011254,7070.09580778814,9.4370268203904,12544.364757229
15,1,1,27,"Southeast",0,0,0,0,9.18466584353657,9746.52259582812,9.19647381388941,9862.29139785779
7,1,0,32,"Northeast",0,1,0,0,7.95639534555475,2853.76754408345,8.71073560040801,6067.70425252084
10,1,0,1,"Northeast",0,1,0,0,8.11848151284933,3355.92095123103,8.37304033889275,4328.77702523297
11,0,1,16,"Northeast",0,1,0,0,9.27969370547406,10718.1485034125,9.18168054456967,9717.46969935942
13,0,1,31,"Southeast",0,0,0,0,9.10147586471345,8968.51926188677,9.11553819241736,9095.52844817704
11,0,0,26,"North",1,0,0,0,8.20869719775643,3672.75447527024,9.45183785745144,12731.5425353563
16,1,0,20,"Northeast",0,1,0,0,9.51266158844098,13529.9576143126,10.2607979159929,28589.5891839948
11,0,0,19,"Southeast",0,0,0,0,8.36086220874812,4276.38030982671,8.15763395672123,3489.91952684922
8,0,1,37,"Northeast",0,1,0,0,8.40548418250817,4471.52227135359,6.56393624426564,709.057231182815
10,0,0,27,"Northeast",0,1,0,0,9.35717624644385,11581.6386316959,8.93404954151601,7585.92276935386
12,0,1,9,"CenterWest",0,0,0,1,8.93245087859716,7573.8051245127,7.97252454710678,2900.16974525107
4,0,1,14,"Southeast",0,0,0,0,7.47727549825897,1767.41887447479,8.06653520813065,3186.04370476661
9,0,0,4,"North",1,0,0,0,7.77561873190779,2381.81655017081,8.82919354716267,6830.77589517115
10,1,0,13,"Southeast",0,0,0,0,9.40780671849594,12183.1206383875,8.76538620070472,6408.53644867069
9,0,1,12,"Northeast",0,1,0,0,7.94091989676681,2809.94417832811,7.95075400059618,2837.71378191645
10,0,1,2,"Northeast",0,1,0,0,8.71654016554494,6103.0270546617,8.10709269324484,3317.91778925507
4,0,1,23,"CenterWest",0,0,0,1,8.50644474390951,4946.5455532516,6.951486714361,1044.70174728054
11,1,1,23,"Southeast",0,0,0,0,9.8428996355964,18824.2203397711,9.89340212752835,19799.3052469346
10,0,0,33,"Southeast",0,0,0,0,8.6073257457271,5471.59665418226,8.1854319205627,3588.29314218816
8,1,1,25,"Southeast",0,0,0,0,8.39013318937352,4403.40414181553,8.71938743057047,6120.4287520102
4,1,0,19,"Northeast",0,1,0,0,7.81423401939977,2475.58997268807,8.09177650748591,3267.48713256958
8,0,0,35,"Southeast",0,0,0,0,8.67882824840887,5877.15598820647,7.74433351398463,2308.45445844799
10,1,1,5,"Southeast",0,0,0,0,8.67725174810933,5867.89794959839,7.65671607454996,2114.8011635393
9,1,0,21,"Southeast",0,0,0,0,8.40188441222561,4455.4547553973,9.25224990249222,10428.0013289322
7,1,0,11,"Northeast",0,1,0,0,8.25147115266248,3833.26098743647,7.58389203721014,1966.26687607695
11,0,0,0,"Southeast",0,0,0,0,8.64441368455107,5678.33698520761,8.49004591251332,4866.08948252325
6,1,1,0,"Southeast",0,0,0,0,8.17348434080761,3545.67681162794,7.27569377406851,1444.75317682183
12,0,1,13,"Northeast",0,1,0,0,8.77266784863282,6455.37146593562,9.70732188139845,16437.5212451263
12,0,0,20,"Northeast",0,1,0,0,8.69985269420436,6002.02801862607,7.95693728456407,2855.3145311876
13,0,1,19,"Southeast",0,0,0,0,9.42991996879392,12455.5298606414,9.00438067400197,8138.65876065493
12,0,0,14,"Southeast",0,0,0,0,9.28532154162859,10778.638541425,8.22825192000352,3745.28097561531
8,1,1,16,"South",0,0,1,0,8.73079157718884,6190.62653095367,7.83912946180685,2537.99445075159
9,0,1,15,"Northeast",0,1,0,0,8.14561438126722,3448.2232634476,8.85482264221638,7008.1051880673
14,1,0,6,"Northeast",0,1,0,0,9.15157657763529,9429.29468131193,8.21961685497614,3713.07946201717
12,1,1,7,"Southeast",0,0,0,0,9.07689435205932,8750.74704308008,9.93751021963507,20692.1611605109
11,0,0,18,"Southeast",0,0,0,0,8.50207095504221,4924.95765225447,8.89726985175063,7311.98346478359
14,0,1,32,"North",1,0,0,0,9.61032855965933,14918.0707583933,9.6296599720802,15209.2636534611
7,0,1,16,"Southeast",0,0,0,0,9.10323770148471,8984.33425653481,7.23495224785802,1387.07466081179
10,0,0,38,"Southeast",0,0,0,0,8.04631533750567,3122.26924174442,9.10413046586083,8992.35873155191
14,1,1,6,"Southeast",0,0,0,0,9.24388215419607,10341.1065026222,9.25187735002969,10424.117074947
9,0,0,18,"Southeast",0,0,0,0,7.99923144184076,2978.66782763152,8.81736455774903,6750.45073875516
10,0,1,17,"Northeast",0,1,0,0,8.50380625078965,4933.5113297584,8.28762536655721,3974.38527192669
9,1,1,13,"Southeast",0,0,0,0,8.63763329212492,5639.96586475238,8.04004580955062,3102.75532289936
14,0,1,24,"South",0,0,1,0,9.35544468888351,11561.6017103098,8.85262372172507,6992.71185252703
10,0,0,2,"Northeast",0,1,0,0,7.85923591374425,2589.54098662042,7.80177526698299,2444.93854587829
10,1,1,14,"Southeast",0,0,0,0,8.20687686146896,3666.07490839738,10.6872529922325,43794.039044683
7,1,0,15,"Northeast",0,1,0,0,7.87885069157175,2640.83568017636,8.49817260806016,4905.79583243232
8,0,1,24,"North",1,0,0,0,8.30087986125964,4027.41440126444,9.56456149337177,14250.7026516914
4,0,0,7,"Southeast",0,0,0,0,8.05427913188351,3147.23362564719,7.13924563431817,1260.47716964025
11,1,1,0,"Southeast",0,0,0,0,8.76145727727846,6383.40719746682,8.5177321618007,5002.6955782755
12,1,0,26,"Southeast",0,0,0,0,9.27341118588276,10651.0226061281,9.85944604159421,19138.2846847475
5,1,0,25,"South",0,0,1,0,8.35494393793971,4251.14627764515,9.17744258842365,9676.37462998073
11,1,1,26,"Southeast",0,0,0,0,8.89235979568467,7276.1692129631,8.90096566681946,7339.05720240276
11,1,1,13,"Southeast",0,0,0,0,9.19713096676487,9868.77456098987,8.96983906637061,7862.33618936453
10,1,1,0,"North",1,0,0,0,8.69566286371103,5976.93314695214,9.64395482743332,15428.2392609023
10,0,1,18,"CenterWest",0,0,0,1,8.46731851780607,4756.74323060519,8.21484572340557,3695.40606594685
15,1,1,30,"North",1,0,0,0,9.99357399137881,21885.3773390352,10.1210790561898,24861.5834117931
11,0,1,10,"North",1,0,0,0,8.51381369714724,4983.13104897165,8.81916049285877,6762.58500315775
14,0,0,8,"South",0,0,1,0,8.77321192288346,6458.88462295105,8.32266016188332,4116.09493634416
11,1,0,15,"Northeast",0,1,0,0,8.61987162618965,5540.67507045034,9.26698014006988,10582.7451747586
11,1,0,17,"Northeast",0,1,0,0,8.92534151063857,7520.15110610213,7.58870661174274,1975.75644027912
8,0,0,12,"Northeast",0,1,0,0,8.17286528827052,3543.48253065969,8.05151668906126,3138.55157007027
18,1,1,22,"Southeast",0,0,0,0,9.89513962444438,19833.7363820742,10.4549068704609,34714.2960311488
9,1,1,27,"Southeast",0,0,0,0,9.43680264001176,12541.5528719845,9.8926226169036,19783.8774919625
8,0,1,7,"Southeast",0,0,0,0,8.0429984239349,3111.93010102218,8.22091744684002,3717.91180472707
11,1,0,18,"Southeast",0,0,0,0,8.88197061894884,7200.96712534952,9.57312874348058,14373.3164671825
11,0,0,16,"Southeast",0,0,0,0,8.6709505156004,5831.0392099814,7.40595588986557,1645.75724710503
12,1,0,4,"Southeast",0,0,0,0,8.55915620586979,5214.27953720939,7.84702806159203,2558.12043207631
6,1,0,29,"Northeast",0,1,0,0,8.15832416121726,3492.32911645654,8.53832651969189,5106.79109244988
9,0,1,19,"Northeast",0,1,0,0,8.24649758594193,3814.24334012934,8.32184957714595,4112.7598444811
15,0,0,26,"South",0,0,1,0,9.15282334825209,9441.05818052658,10.0007660561904,22043.34576996
8,0,0,10,"Southeast",0,0,0,0,8.45951565748119,4719.77145794865,7.53107477682482,1865.10900263825
8,1,0,13,"Southeast",0,0,0,0,8.66489209344617,5795.81910969525,7.7780314069782,2387.57003744043
12,0,0,13,"North",1,0,0,0,8.74879531131069,6303.09027093659,8.83472675828046,6868.67678039808
7,0,1,21,"Southeast",0,0,0,0,7.83383224694414,2524.58569471115,9.17407009122235,9643.79605008544
13,0,0,17,"Northeast",0,1,0,0,8.92603244146657,7525.34880575125,9.20010657624759,9898.18391383118
11,0,1,29,"Northeast",0,1,0,0,8.64407069249295,5676.38969469003,8.32291504855058,4117.14420778159
10,1,1,12,"Southeast",0,0,0,0,9.15487293547233,9460.42829630892,7.98263055659316,2929.62748760752
4,1,1,13,"Northeast",0,1,0,0,7.75153176987408,2325.1312542621,8.27113523457446,3909.38454248006
8,0,1,7,"Northeast",0,1,0,0,8.11924727057039,3358.49175779258,7.36992235128707,1587.51051011065
17,0,0,12,"Southeast",0,0,0,0,9.40065242504987,12096.2700659381,9.80968082200254,18209.1741821308
8,0,0,11,"South",0,0,1,0,8.01800334097535,3035.1111967941,8.69420909662968,5968.25039117712
12,0,0,33,"North",1,0,0,0,8.6617488394854,5777.62997982584,9.05840902234366,8590.47252626455
6,0,0,4,"Southeast",0,0,0,0,7.46083889802456,1738.60595885238,7.76956114425466,2367.43209916654
4,0,1,25,"Southeast",0,0,0,0,7.98276540042252,2930.02255643224,6.8032976949044,900.813005410972
12,1,0,27,"Southeast",0,0,0,0,9.05821011912432,8588.76402354235,8.0701243306798,3197.49935163278
15,0,1,6,"Southeast",0,0,0,0,9.07088397085731,8698.30946033717,8.66383906333016,5789.71914991017
4,0,1,8,"South",0,0,1,0,8.13212653235847,3402.02639759027,7.11457669418969,1229.76293521091
12,1,0,11,"Northeast",0,1,0,0,7.95959383034408,2862.9098891973,9.27636008119133,10682.4777128367
11,1,1,21,"CenterWest",0,0,0,1,9.09276617302731,8890.74540902594,9.23418311731581,10241.2925612875
8,1,0,11,"Northeast",0,1,0,0,8.75695450380412,6354.72877553546,8.48731236772754,4852.80597279704
16,0,0,4,"North",1,0,0,0,8.8168553954035,6747.01453828983,8.35590639104002,4255.2397761441
6,1,0,26,"Southeast",0,0,0,0,8.81626171619073,6743.01016478446,9.46347882266986,12880.6159751172
9,1,0,16,"Southeast",0,0,0,0,9.19370162484975,9834.98912275755,8.41044026001793,4493.73848949239
12,0,0,3,"Southeast",0,0,0,0,8.57827366037579,5314.92223999148,7.74593053489597,2312.14405388736
6,0,1,23,"North",1,0,0,0,7.76054888724878,2346.19204681114,8.08940712466254,3259.75436923805
13,1,0,13,"Northeast",0,1,0,0,8.48290884901671,4831.48353223401,7.84717838871412,2558.50501586479
9,1,0,16,"South",0,0,1,0,8.63572647477947,5629.22172682341,9.39045584832912,11973.5562139921
14,1,1,10,"Southeast",0,0,0,0,8.5909798346849,5382.88543011444,9.91336036219448,20198.4341325595
9,1,0,24,"Northeast",0,1,0,0,8.15631370825944,3485.31500618659,7.94607552215798,2824.46860696605
7,0,0,8,"Northeast",0,1,0,0,7.88476623098433,2656.50394515336,8.47159165575432,4777.11294090963
5,1,0,13,"Southeast",0,0,0,0,8.34423150210056,4205.8492000977,8.15621062834862,3484.95575874249
5,0,1,26,"Northeast",0,1,0,0,7.93845461775208,2803.02541375939,9.19200071142933,9818.27487654151
9,1,1,30,"Northeast",0,1,0,0,9.27825667583787,10702.7572678474,9.723253120007,16701.4883970792
4,0,0,8,"South",0,0,1,0,7.54704907800783,1895.14205545522,7.28984703057708,1465.34652684622
4,1,1,18,"North",1,0,0,0,7.45977843765341,1736.76321338394,7.96433098799251,2876.50411825682
16,0,0,2,"Northeast",0,1,0,0,8.99149661112165,8034.47238257724,10.3776511987535,32133.3978193089
9,0,0,10,"North",1,0,0,0,8.09908677590089,3291.46086098301,7.86904170609721,2615.0583925512
14,1,0,23,"Southeast",0,0,0,0,9.23353502501285,10234.657408734,11.3417495340875,84267.3308170791
15,1,1,2,"Southeast",0,0,0,0,9.08345001179305,8808.30241369528,10.2481409189871,28230.0112281911
10,0,0,16,"Northeast",0,1,0,0,8.81419344796235,6729.07822355915,8.51384698421663,4983.29692556141
10,0,0,16,"CenterWest",0,0,0,1,8.55830397520937,5209.837661336,7.51107191324731,1828.17213483841
10,1,1,21,"North",1,0,0,0,9.06187937776684,8620.33630818077,8.73760660919586,6232.95993681698
12,0,1,7,"Southeast",0,0,0,0,8.90367480202259,7358.96665715297,9.21847827576752,10081.7110653619
12,0,0,9,"Southeast",0,0,0,0,8.94936884849687,7703.02854847936,8.63122842188312,5603.95805100153
4,1,1,26,"South",0,0,1,0,8.59175909847637,5387.0817526325,7.76694653658279,2361.2502780775
10,1,1,10,"Southeast",0,0,0,0,8.24808791839507,3820.31408106598,7.95266941336561,2843.15438396625
12,0,1,17,"Southeast",0,0,0,0,8.76240219337158,6389.44183231943,8.50973661290297,4962.8557639929
9,0,0,25,"Southeast",0,0,0,0,8.20960142449631,3676.07697999821,7.23973762932978,1393.72824947636
10,1,1,9,"Southeast",0,0,0,0,8.89014138451455,7260.04556895383,9.13494743953184,9273.79017423267
13,0,1,16,"Northeast",0,1,0,0,9.02888196019407,8340.52931357246,7.72020468232647,2253.42076877404
9,1,1,14,"Southeast",0,0,0,0,9.67079597086736,15847.9585177395,8.5971891368686,5416.41337722419
15,1,0,2,"South",0,0,1,0,9.34412521169453,11431.4683338771,9.22160954224723,10113.3290656372
11,0,0,11,"Southeast",0,0,0,0,8.41169622727981,4499.3860237353,8.60684443485828,5468.96374891659
4,0,0,32,"Southeast",0,0,0,0,8.80543716505174,6670.41372719845,8.40455563616915,4467.37218279165
9,1,0,29,"Northeast",0,1,0,0,8.92209787589669,7495.79800035209,8.32354725922204,4119.74793325049
11,0,1,15,"Northeast",0,1,0,0,8.24904620204132,3823.97678024549,7.80281983259334,2447.4937789247
10,0,0,0,"Northeast",0,1,0,0,7.79741893455877,2434.31074673619,8.88774705740942,7242.68343866769
5,1,1,23,"Southeast",0,0,0,0,8.53767983012556,5103.48965155172,8.28443925114474,3961.74257300069
4,1,0,4,"Southeast",0,0,0,0,7.65857910628658,2118.74477762206,7.30631405825435,1489.67619756812
9,0,1,12,"Southeast",0,0,0,0,8.60816642235127,5476.19843161863,7.27063190430679,1437.45850232471
12,1,0,5,"Southeast",0,0,0,0,8.98496022260043,7982.12721008185,8.35721435610758,4260.80912258672
7,1,1,14,"Northeast",0,1,0,0,8.19716056574575,3630.62673180474,8.90608424944961,7376.71907860529
11,1,0,15,"Southeast",0,0,0,0,8.81839726814304,6757.42560028349,9.12762813694849,9206.16030152704
12,1,0,7,"CenterWest",0,0,0,1,9.36238658417295,11642.1403607711,8.97583850424143,7909.64756577635
13,0,0,20,"North",1,0,0,0,8.53277783201061,5078.5335722008,8.84781807744865,6959.18798324879
12,0,1,5,"Southeast",0,0,0,0,9.03351247854303,8379.23984333997,8.57684904769938,5307.35592520788
10,1,0,19,"Northeast",0,1,0,0,8.72631469650638,6162.97377984429,8.22439426258623,3730.86079661799
4,1,0,7,"South",0,0,1,0,7.83559444887386,2529.03844666588,6.88717157405961,979.626693466059
8,0,0,18,"Northeast",0,1,0,0,8.15374083905257,3476.35927243707,8.29729382512022,4012.99781232691
13,0,0,17,"Northeast",0,1,0,0,8.40171380744895,4454.69469837035,8.38318361181407,4372.90843209294
11,1,0,0,"CenterWest",0,0,0,1,9.23575661589083,10257.4199053881,8.87045538296295,7118.52188877445
6,1,1,12,"North",1,0,0,0,8.16948750622986,3531.53361079053,8.41727399771362,4524.55268775831
11,0,1,5,"Southeast",0,0,0,0,8.81692957185757,6747.51502646587,8.89027195362291,7260.99356851886
9,0,0,8,"Southeast",0,0,0,0,8.67005030307703,5825.79239743779,8.51474368419623,4987.76745187382
14,0,0,19,"Northeast",0,1,0,0,9.02849700399692,8337.31919304326,8.16737829881245,3524.09272384935
9,0,0,7,"North",1,0,0,0,8.0234657176533,3051.73548012356,7.81815378275835,2485.31274258366
8,1,1,20,"Southeast",0,0,0,0,8.76840777511549,6427.92960258848,9.14555048890831,9372.64377804807
9,1,0,11,"Northeast",0,1,0,0,8.44610995826505,4656.92183422742,8.53062165732612,5067.59516347584
6,1,1,23,"North",1,0,0,0,8.61963595968053,5539.36947274716,7.0753536788539,1182.46163853409
14,1,0,23,"Northeast",0,1,0,0,9.13070764948115,9234.55448523613,8.67184933573092,5836.28262149404
10,0,1,29,"Northeast",0,1,0,0,8.63146553139669,5605.28696031138,7.80497287398453,2452.7690111943
7,0,1,45,"Northeast",0,1,0,0,7.61369631288905,2025.75208965987,7.43763162315471,1698.72223872664
11,1,0,17,"Northeast",0,1,0,0,9.17288772796622,9632.40031826112,8.57861739071829,5316.74945404985
13,1,0,21,"Southeast",0,0,0,0,9.03327473826703,8377.24799732733,8.79520237554222,6602.49162388192
8,0,0,25,"Southeast",0,0,0,0,8.17908596612495,3565.59409712773,9.96752162252499,21322.5744227282
8,1,0,29,"Southeast",0,0,0,0,8.95049845333897,7711.73484323715,7.96563407937089,2880.25490925414
9,0,0,26,"Northeast",0,1,0,0,8.77867985174373,6494.29807547228,7.49531076140117,1799.58391962754
4,1,1,2,"Southeast",0,0,0,0,8.01219159473096,3017.52305909673,7.58063318396241,1959.86953054879
10,1,1,16,"Northeast",0,1,0,0,8.4828876863043,4831.38128601941,9.20772245525488,9973.85507034326
10,0,0,25,"Northeast",0,1,0,0,8.48482746664729,4840.7621999823,8.4964335146857,4897.27160976171
9,1,1,28,"Southeast",0,0,0,0,9.13881969233079,9309.7702512105,10.2529191607486,28365.2238287544
6,1,0,12,"South",0,0,1,0,8.36207057339823,4281.55085994936,7.91574903776881,2740.09819893917
13,1,0,16,"Southeast",0,0,0,0,9.19711807847649,9868.64737019705,10.1763662760995,26274.8181869389
8,1,0,0,"Northeast",0,1,0,0,8.09279615537502,3270.82051807795,7.66703633759287,2136.73947770042
10,1,0,5,"CenterWest",0,0,0,1,8.8800494941122,7187.14644843075,8.86210796614651,7059.34793786821
17,1,0,34,"Southeast",0,0,0,0,10.3095264094197,30017.2174020214,10.334839628835,30786.7483756573
7,1,1,5,"Southeast",0,0,0,0,8.57723775232492,5309.41932000498,9.04656825519603,8489.35457984557
7,0,1,26,"Southeast",0,0,0,0,8.53117202313213,5070.38496220701,9.49489545352338,13291.7052405262
10,1,0,10,"Northeast",0,1,0,0,8.11716069692714,3351.49132341051,7.7558537980798,2335.20228508748
9,0,0,14,"South",0,0,1,0,8.74232789168976,6262.45707882979,8.28148469029104,3950.05463834158
8,1,1,14,"Southeast",0,0,0,0,8.60030339535954,5433.30778169162,9.09123421143719,8877.13555609949
11,0,1,9,"Southeast",0,0,0,0,8.8428649729255,6924.80362273394,8.37032576081552,4317.04215683342
10,0,0,2,"CenterWest",0,0,0,1,7.79782620758482,2435.30237775894,9.08058359202267,8783.09027306502
6,1,0,25,"South",0,0,1,0,8.46054756604964,4724.64434431147,8.44700562539915,4661.09475455524
5,1,1,5,"Southeast",0,0,0,0,7.94659081475033,2825.92440976651,7.3401568269052,1540.95375772645
12,0,0,13,"CenterWest",0,0,0,1,8.9225714484125,7499.34864494664,10.1407538390545,25355.573303959
7,1,1,13,"South",0,0,1,0,8.13689222456675,3418.27810283937,8.28000499724488,3944.21409213472
6,0,0,25,"Northeast",0,1,0,0,8.55529024557462,5194.16025478212,8.90673380234117,7381.51220433879
14,0,0,10,"South",0,0,1,0,10.1667439277104,26023.2052276527,10.0469514443929,23085.3026336778
10,0,0,20,"Northeast",0,1,0,0,7.64636385865645,2093.021215196,9.76545091069775,17421.3354734619
8,0,1,16,"South",0,0,1,0,9.28976214103898,10826.6085864272,8.82593631279827,6808.56265369599
12,0,0,12,"Southeast",0,0,0,0,8.93141865036157,7565.99126255062,8.84599827067041,6946.53512215885
14,1,0,21,"Northeast",0,1,0,0,10.0408965520698,22945.9459326492,9.5315892327585,13788.4867956117
13,1,1,0,"Northeast",0,1,0,0,8.91128400932115,7415.17614355685,8.30916528525109,4060.92185722245
6,0,1,15,"South",0,0,1,0,8.25541704766655,3848.4165142104,9.16322118390032,9539.73688525763
7,1,0,12,"Southeast",0,0,0,0,7.79836192233093,2436.60735467042,9.62849798849648,15191.6010026179
11,1,0,19,"Southeast",0,0,0,0,8.89047668224523,7262.48025390708,9.38140021414444,11865.6175332525
5,1,1,5,"Southeast",0,0,0,0,7.49319819291326,1795.78618824383,8.32258302996764,4115.77746630031
